STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,HKG,"Hong Kong SAR, China",WB_FINDEX_FIN24SELL_VD,"Main source of emergency funds in 30 days: sale of assets, possible and very difficult",M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2021,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ESP,Spain,WB_FINDEX_FIN27B,Made a cash payment upon delivery for an online purchase,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,RUS,Russian Federation,WB_FINDEX_FIN22B,Borrowed from family or friends,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,IDN,Indonesia,WB_FINDEX_FIN27B,Made a cash payment upon delivery for an online purchase,M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2021,8.550164857652499,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,CZE,Czechia,WB_FINDEX_FIN17A,Saved at a bank or similar financial institution,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2017,50.661197559835,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MYS,Malaysia,WB_FINDEX_FIN32,Received wages,M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,58.280616310706,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LAC,Latin America & Caribbean (excluding high income),WB_FINDEX_FIN11F,No account because of a lack of trust in bank or similar financial institutions,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,12.5416853257329,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TZA,Tanzania,WB_FINDEX_CON2E,No mobile phone due to family or community disapproval,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,IRL,Ireland,WB_FINDEX_FING2P_ACC,Received government payments: into an account,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BHR,Bahrain,WB_FINDEX_FIN38_39A,Received a public sector pension: into a bank or similar financial institution account,F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LBR,Liberia,WB_FINDEX_CON1,Own a mobile phone,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,60.72377895993299,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MDA,Moldova,WB_FINDEX_FIN27B,Made a cash payment upon delivery for an online purchase,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_INT_PUR,Percentage of respondents making internet purchases,_T,Total,_T,Total,_T,Total,2021,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COM,Comoros,WB_FINDEX_FIN22B,Borrowed from family or friends,M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,37.6105152582065,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KGZ,Kyrgyz Republic,WB_FINDEX_FH1_FH2,Sent or received domestic remittances,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2021,28.989114552667,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BFA,Burkina Faso,WB_FINDEX_FIN24FAM_SD_ND,"Main source of emergency funds in 30 days: family or friends, possible and not difficult or somewhat difficult",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,ISCED11_GE_2_3,Education: Secondary education or more,2021,21.6992548885903,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZAF,South Africa,WB_FINDEX_FIN37_38_39A,Received government transfer or pension: into bank or similar financial institution account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_INWORK,Employment: In the workforce/labor force,_T,Total,2017,15.3647136295038,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GMB,"Gambia, The",WB_FINDEX_FIN42_ACC,Received payments for agricultural products: into an account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_INWORK,Employment: In the workforce/labor force,_T,Total,2017,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LVA,Latvia,WB_FINDEX_FIN31B,Made a utility payment: using a mobile phone,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP_PAY_UT,Percentage of respondents who paid utility bills,_T,Total,_T,Total,_T,Total,2021,43.82930678549197,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UKR,Ukraine,WB_FINDEX_FIN32_33_34A,Received public sector wages: into a bank or similar financial institution account,F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2021,13.432538080807198,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KGZ,Kyrgyz Republic,WB_FINDEX_FIN24SELL,Main source of emergency funds in 30 days: sale of assets,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2021,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LIC,Low income,WB_FINDEX_FIN32_33,Received public sector wages,M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2021,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,CYP,Cyprus,WB_FINDEX_INACTIVE_T_D,Has an inactive account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2017,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,IRQ,Iraq,WB_FINDEX_FIN32_33,Received public sector wages,F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2021,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SWE,Sweden,WB_FINDEX_FIN43C,Received payments for agricultural products: in cash only,M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2017,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,AZE,Azerbaijan,WB_FINDEX_FIN24SELL_SD_ND,"Main source of emergency funds in 30 days: sale of assets, possible and not difficult or somewhat difficult",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2022,0.708608344694901,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BOL,Bolivia,WB_FINDEX_FIN37_39_ACC,Received government transfer: into an account,M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,CYP,Cyprus,WB_FINDEX_FIN32_33_34B,Received public sector wages: through a mobile phone,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_OUTWORK,Employment: Out of the workforce/labor force,_T,Total,2021,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,DZA,Algeria,WB_FINDEX_FING2P_CASH,Received government payments: in cash only,F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TWN,"Taiwan, China",WB_FINDEX_FIN32_33_34A,Received public sector wages: into a bank or similar financial institution account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_INWORK,Employment: In the workforce/labor force,_T,Total,2017,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KHM,Cambodia,WB_FINDEX_FIN25E4A,Reason for cash payment for in-store purchases : merchant only accepts cash,F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UGA,Uganda,WB_FINDEX_INACTIVE_T_D,Has an inactive account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2014,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,PHL,Philippines,WB_FINDEX_FING2P_MOB,Received government payments: through a mobile phone,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2014,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MAR,Morocco,WB_FINDEX_FIN24D2,Natural disaster in the past three years: Damage to home or livestock,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2024,10.3122550102725,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BEN,Benin,WB_FINDEX_CON5B,Phone used was a basic text phone,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP_OPH,Percentage of respondents who used someone else's phone,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NOR,Norway,WB_FINDEX_FIN32_N33_34D,Received private sector wages: to a card,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2014,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,PRY,Paraguay,WB_FINDEX_FIN24FAM_SD_ND,"Main source of emergency funds in 30 days: family or friends, possible and not difficult or somewhat difficult",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,ISCED11_GE_2_3,Education: Secondary education or more,2021,25.0890283826511,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UKR,Ukraine,WB_FINDEX_FIN22F,Purchased food on credit,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NAM,Namibia,WB_FINDEX_G20_ANY,Made or received a digital payment,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2024,54.581122468835794,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TGO,Togo,WB_FINDEX_FH2,Received domestic remittances,M,Male,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,44.3274737443711,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,JOR,Jordan,WB_FINDEX_FIN34B,Received wages: through a mobile phone,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2021,1.15753684427736,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MNG,Mongolia,WB_FINDEX_FIN25E4B,Reason for cash payment for in-store purchases : More expensive to pay using a card or phone,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,0.1308015696609329,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MDV,Maldives,WB_FINDEX_FIN32_33_34C,Received public sector wages: in cash only,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2017,0.721401105669142,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GTM,Guatemala,WB_FINDEX_CON13,Used a mobile phone in the past three months,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,5.33585066506541,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MKD,North Macedonia,WB_FINDEX_FIN42_ACC,Received payments for agricultural products: into an account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_OUTWORK,Employment: Out of the workforce/labor force,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BLZ,Belize,WB_FINDEX_CON13,Used a mobile phone in the past three months,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,ISCED11_0T1,Education: Primary education or less,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LTU,Lithuania,WB_FINDEX_FIN38_39A,Received a public sector pension: into a bank or similar financial institution account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2017,14.7139924915944,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GEO,Georgia,WB_FINDEX_FIN42_ACC,Received payments for agricultural products: into an account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2017,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UKR,Ukraine,WB_FINDEX_FIN10,Owns a credit card,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2021,30.032982462052,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NOR,Norway,WB_FINDEX_FIN42,"Received payments for the sale of agricultural products, livestock, or crops",_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2014,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,CRI,Costa Rica,WB_FINDEX_FING2P_MOB,Received government payments: through a mobile phone,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COL,Colombia,WB_FINDEX_ACCOUNT_T_D,Account ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_OUTWORK,Employment: Out of the workforce/labor force,_T,Total,2014,25.3423491818067,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BIH,Bosnia and Herzegovina,WB_FINDEX_MERCHANT_PAY,Made a digital merchant payment,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_Q1T2,Income Level: Poorest 40%,_T,Total,_T,Total,2021,21.5080451503148,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NAM,Namibia,WB_FINDEX_FIN42_ACC,Received payments for agricultural products: into an account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,ISCED11_0T1,Education: Primary education or less,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,RUS,Russian Federation,WB_FINDEX_FIN31A_31B,Made a utility payment: using an account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,ISCED11_GE_2_3,Education: Secondary education or more,2021,52.9805994660783,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,HND,Honduras,WB_FINDEX_FIN34B,Received wages: through a mobile phone,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2014,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LTU,Lithuania,WB_FINDEX_FIN22G,Used a credit card,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,ISCED11_GE_2_3,Education: Secondary education or more,2017,13.2094167532187,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,AUT,Austria,WB_FINDEX_SAVE_ANY_T_D,Saved any money,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2017,75.84384782895111,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,HRV,Croatia,WB_FINDEX_FIN5M,"Deposited money into a bank or similar financial institution, monthly",F,Female,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,76.0076974828183,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZWE,Zimbabwe,WB_FINDEX_FIN24SELL_SD_ND,"Main source of emergency funds in 30 days: sale of assets, possible and not difficult or somewhat difficult",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2021,5.2166637051236,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MAR,Morocco,WB_FINDEX_FIN45A,Most worrying financial issue: money for old age,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,ISCED11_GE_2_3,Education: Secondary education or more,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MNG,Mongolia,WB_FINDEX_FIN42,"Received payments for the sale of agricultural products, livestock, or crops",_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2021,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UKR,Ukraine,WB_FINDEX_FIN24WORK_VD,"Main source of emergency funds in 30 days: work, possible and very difficult",_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,ISCED11_GE_2_3,Education: Secondary education or more,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,PAK,Pakistan,WB_FINDEX_MERCHANT_PAY,Made a digital merchant payment,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,INCOME_GE_Q3,Income Level: Richest 60%,_T,Total,_T,Total,2021,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UKR,Ukraine,WB_FINDEX_FIN32_ACC,Received wages: into an account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_INWORK,Employment: In the workforce/labor force,_T,Total,2017,48.38243592724,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BWA,Botswana,WB_FINDEX_FIN31B,Made a utility payment: using a mobile phone,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,12.5711739917503,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
